Timestamp,Server_Workload(%),Inlet_Temperature(°C),Outlet_Temperature(°C),Ambient_Temperature(°C),Cooling_Unit_Power_Consumption(kW),Chiller_Usage(%),AHU_Usage(%),Total_Energy_Cost($),Temperature_Deviation(°C),Cooling_Strategy_Action,Output
2025-04-29 01:00:00,60.88662215569687,20.325855838447726,25.03062512024666,18.03834703936199,0.63,55.71079633493904,37.561813379524985,0.09,5.96,Eco Mode,4
2025-04-29 02:00:00,68.6290815108195,21.73375709651871,26.437742611124648,29.170931272506564,0.87,74.93403371671377,54.13879632577843,0.1,5.17,Increase Chiller,0
2025-04-29 03:00:00,74.834988441328,22.955097307537027,29.91502750852871,21.407359959305005,0.82,73.71054611008861,45.768394286969674,0.1,2.59,Eco Mode,4
2025-04-29 04:00:00,100.0,24.32921435205535,30.66923789028594,26.445578069823483,1.04,100.0,48.09878544442101,0.13,2.45,Reduce AHU,1
2025-04-29 05:00:00,82.57312595981851,22.51615915650989,33.002780346978014,26.097228116846274,0.84,72.60969526216533,51.78822792942272,0.08,2.1,Eco Mode,4
2025-04-29 06:00:00,75.37393097709038,22.91560159163083,28.013416342808938,22.405204322813184,0.84,78.01132112603365,43.046052005878884,0.09,1.59,Boost All,3
2025-04-29 07:00:00,88.9272134963465,24.285833957497893,27.751527256978704,22.298840493668507,1.0,98.28053878532552,42.578767160695186,0.15,1.7,Eco Mode,4
2025-04-29 08:00:00,83.20458645279724,22.622260174195716,26.970926915963005,24.53740207228013,0.98,91.29490253819976,50.54096319784341,0.13,0.54,Reduce AHU,1
2025-04-29 09:00:00,89.96148492321616,22.913504480061537,28.739382738760703,25.21619856888998,0.94,88.63524305056538,46.08358245441618,0.08,1.22,Boost All,3
2025-04-29 10:00:00,53.22997664890096,21.017849126670605,22.741109260879842,26.802425244909763,0.73,58.312638779580965,52.809596017660546,0.1,2.8,Increase Chiller,0
2025-04-29 11:00:00,10.0,17.229124161532066,22.61239894665711,23.507840553634498,0.38,20.0,43.583828134924204,0.06,0.49,Maintain,2
2025-04-29 12:00:00,49.631531616261064,19.747102144141017,25.205158444884933,22.54747402611103,0.69,55.63152451154203,49.53980459357881,0.08,1.45,Boost All,3
2025-04-29 13:00:00,54.802177753104985,20.903017146831022,28.079035203443865,28.52405772270535,0.74,55.52041505574391,59.14935849901096,0.07,4.52,Increase Chiller,0
2025-04-29 14:00:00,48.089478050238185,18.08564560482439,25.19949717340669,23.74569784603204,0.6,46.24716643291559,46.65307418879793,0.09,0.25,Eco Mode,4
2025-04-29 15:00:00,67.59912520949624,21.012610683825777,26.505471121538193,19.37652141299767,0.68,60.05567888046218,39.975521198939,0.09,4.62,Eco Mode,4
2025-04-29 16:00:00,42.01559371889708,19.44226422177429,23.191210736057386,24.345176327732197,0.62,46.64183820557321,48.84378744977157,0.06,0.35,Eco Mode,4
2025-04-29 17:00:00,62.435003358553615,22.04564552001741,31.547998452105176,19.438303323220797,0.76,71.37799127297652,36.930872925415805,0.07,4.56,Maintain,2
2025-04-29 18:00:00,90.54623059367307,24.443863131379807,32.49181514858997,23.544943788803717,0.92,82.79260311334663,51.474122834291755,0.1,0.46,Reduce AHU,1
2025-04-29 19:00:00,41.692023963672355,19.71597477804648,25.39652876072091,22.710918727911213,0.49,31.9930178649408,47.12621503392669,0.05,1.29,Eco Mode,4
2025-04-29 20:00:00,47.045205766373314,19.204819012406375,25.387131561188255,23.519266904914826,0.57,43.70517364514543,43.98648904727354,0.07,0.48,Boost All,3
2025-04-29 21:00:00,49.19734309332821,21.302218425472862,29.217395608160288,21.245007851315414,0.58,48.41055856916398,39.394691395133144,0.07,2.75,Maintain,2
2025-04-29 22:00:00,87.69008369808823,23.032752922051277,26.675882366857746,20.559723744742023,0.93,89.40296034668025,43.76228419845246,0.12,3.44,Eco Mode,4
2025-04-29 23:00:00,80.17881969214203,23.742967607325863,29.92131420367288,22.522971017981003,0.8,71.94569665400041,45.14946709122788,0.09,1.48,Increase Chiller,0
2025-04-30 00:00:00,39.87889818968126,19.76415710793952,26.818066232954955,24.09223594604866,0.49,29.897848572008165,50.573367343538195,0.05,0.09,Maintain,2
2025-04-30 01:00:00,88.89279730587805,25.73834743978709,35.26150373296077,27.680087019710225,1.05,94.28646852607149,59.39588561704965,0.09,3.68,Reduce AHU,1
2025-04-30 02:00:00,73.91166757192246,21.796205790653957,27.70573062597412,21.77333182569241,0.78,68.5830890104163,46.451240233867956,0.08,2.23,Eco Mode,4
2025-04-30 03:00:00,40.57604553870037,17.68761821966145,23.608357275910024,25.489980786599787,0.52,34.395413555274715,48.71955128692761,0.07,1.49,Increase Chiller,0
2025-04-30 04:00:00,63.916106016313705,20.8393366974475,23.309551117732397,18.0,0.6,55.076760164269025,31.96365119927151,0.06,6.0,Boost All,3
2025-04-30 05:00:00,54.32028766014696,20.16022828683415,24.55686533255558,22.508593435549333,0.58,45.517336886211375,42.7496405635954,0.05,1.49,Reduce AHU,1
2025-04-30 06:00:00,72.05471804696556,23.493068384691053,25.18345817742391,23.70165837020721,0.81,74.02484762119862,43.27958836396432,0.08,0.3,Boost All,3
2025-04-30 07:00:00,62.723427740636616,23.413441195045124,30.171259905429608,27.525823910728192,0.81,69.2037194202131,50.507529684088084,0.09,3.53,Increase Chiller,0
2025-04-30 08:00:00,31.373540714026234,18.78308617004288,26.87266251824789,25.652373017768642,0.47,28.3639512599664,48.051757887169764,0.05,1.65,Maintain,2
2025-04-30 09:00:00,100.0,25.84302404404209,31.18098397781518,20.993306900944717,0.93,90.67213626786119,41.45705685404067,0.13,3.01,Boost All,3
2025-04-30 10:00:00,61.08167216839822,21.661803864632358,28.739053053911757,23.57179502832065,0.73,63.88200958362395,43.72332315178582,0.11,0.43,Eco Mode,4
2025-04-30 11:00:00,36.608726316053634,20.82788472573333,27.958108863958486,18.281559938411828,0.54,43.87838644463045,38.35489960333741,0.08,5.72,Eco Mode,4
2025-04-30 12:00:00,86.28881745579129,23.898295141170184,28.445857886574796,27.545846371068702,0.98,86.41417421498596,58.09371398053934,0.09,3.55,Eco Mode,4
2025-04-30 13:00:00,89.97259396001158,25.649452363796787,30.96020252956243,22.277344309730996,0.88,80.1909514556753,48.115788478393476,0.08,1.72,Increase Chiller,0
2025-04-30 14:00:00,88.59758588042173,24.193619695728895,28.25997769466404,27.00523899507863,0.94,82.29650361959771,55.367571672045,0.12,3.01,Increase Chiller,0
2025-04-30 15:00:00,79.11450502883382,22.557891950629344,26.811201560954554,23.483377110079434,0.93,89.03853092632683,44.35645358163493,0.14,0.52,Maintain,2
2025-04-30 16:00:00,65.41122886065342,22.238179518729684,25.378450863033212,29.794265209073718,0.88,74.63188673438003,56.53232949691419,0.12,5.79,Reduce AHU,1
2025-04-30 17:00:00,77.7820311348091,22.272182492769133,25.103250650607727,19.99700693785379,0.9,85.88466263199857,43.33617984351452,0.1,4.0,Increase Chiller,0
2025-04-30 18:00:00,100.0,24.592917663903542,26.864357842359166,26.879613940709618,1.08,100.0,55.15034006073844,0.16,2.88,Boost All,3
2025-04-30 19:00:00,55.81359254086634,20.263874531053602,23.426636708471737,26.121840172911867,0.71,56.461389668594464,50.66272730844073,0.1,2.12,Increase Chiller,0
2025-04-30 20:00:00,71.00447701482487,22.496646631816763,27.950756360033708,22.29438056065024,0.84,74.75856990228161,49.00573583251139,0.12,1.71,Reduce AHU,1
2025-04-30 21:00:00,82.51402676125619,23.98496390453746,29.077386208887297,18.0,0.79,77.65006940008203,33.938439125762244,0.09,6.0,Maintain,2
2025-04-30 22:00:00,91.26431377582266,23.772641441910086,30.92340379579279,26.42443854290603,0.95,88.24871718184272,48.86108942366387,0.1,2.42,Maintain,2
2025-04-30 23:00:00,65.91816145772658,21.52854314093861,24.595559619309032,23.442178316611088,0.82,72.68055349246997,47.23044827152765,0.08,0.56,Reduce AHU,1
2025-05-01 00:00:00,56.38750533655421,20.96269142455244,26.044393618151148,23.43782209771414,0.7,59.1142555899833,45.58684122188533,0.09,0.56,Maintain,2
2025-05-01 01:00:00,95.64084777788689,23.37542940282025,26.94342409211897,19.710556132020113,1.02,100.0,43.94659117542074,0.11,4.29,Increase Chiller,0
2025-05-01 02:00:00,66.34288027655282,18.963580706952005,22.14094396000591,27.371121825700342,0.82,69.38889587895468,53.30672437338321,0.09,3.37,Boost All,3
2025-05-01 03:00:00,97.03892238681267,26.461586575733612,30.95678045131479,20.95076555738407,0.99,98.9027512917913,40.17495641851892,0.14,3.05,Eco Mode,4
2025-05-01 04:00:00,96.60661964234009,26.96652842835401,30.05145249209595,25.315374027448467,1.04,100.0,47.660413168857914,0.15,1.32,Boost All,3
2025-05-01 05:00:00,81.33090767506724,21.61924757645168,25.518370207253632,28.58613569850073,0.93,77.93418575769593,61.382891263204385,0.09,4.59,Eco Mode,4
2025-05-01 06:00:00,65.87228917843733,22.161552904696144,30.83660622782967,23.893613350920564,0.82,72.74205886883595,48.01425452072893,0.1,0.11,Maintain,2
2025-05-01 07:00:00,92.05073311791512,23.530040143374396,29.642061956470627,26.462332921703503,1.05,98.05543558187499,53.0916249631669,0.12,2.46,Boost All,3
2025-05-01 08:00:00,58.62660298556532,22.062073981424003,26.62816245761692,24.554260501306928,0.67,55.83082487114124,44.398460149762826,0.06,0.55,Maintain,2
2025-05-01 09:00:00,62.55453831799471,21.336098992555737,27.516888806781026,25.891423153072072,0.7,57.02302748186857,48.68405465985916,0.08,1.89,Increase Chiller,0
2025-05-01 10:00:00,33.886955373881435,18.536679772897344,23.33981306106615,20.950481060580195,0.51,39.612364889584825,37.84374732689644,0.06,3.05,Reduce AHU,1
2025-05-01 11:00:00,81.10696206426101,24.254278263062446,29.93030356927054,21.290573186679733,0.77,72.15515156465182,39.015855834968114,0.1,2.71,Increase Chiller,0
2025-05-01 12:00:00,74.7460596688445,23.049772040850662,29.495219416316672,22.475232870228837,0.8,72.59025389002,43.944508225262105,0.1,1.52,Maintain,2
2025-05-01 13:00:00,53.352059884939585,18.858445397356167,25.278633081218878,22.488804437967193,0.7,59.63922166863712,44.09153112288484,0.08,1.51,Eco Mode,4
2025-05-01 14:00:00,70.28369592769158,22.235616807319666,27.557393455438586,28.24011578089098,0.86,70.68551434080292,59.69865599706048,0.08,4.24,Reduce AHU,1
2025-05-01 15:00:00,91.63724326710934,23.512855509782877,30.34610944098486,27.07309860918391,0.93,82.19146104019563,54.21029986717709,0.1,3.07,Increase Chiller,0
2025-05-01 16:00:00,48.745837680284055,19.11460439103857,22.94762901378615,20.690494115392752,0.69,57.486606248876114,45.794073874659965,0.08,3.31,Eco Mode,4
2025-05-01 17:00:00,75.20449914087813,21.138294509303794,28.55085988534927,25.323809291957073,0.83,70.52843225714328,53.143989381795144,0.1,1.32,Maintain,2
2025-05-01 18:00:00,66.14868708667395,21.508545890386028,26.12794403691289,25.084823037264567,0.84,72.46832157569179,51.90162850307702,0.07,1.08,Eco Mode,4
2025-05-01 19:00:00,59.041978068925836,21.582173425048662,25.472833486637793,24.876881378213433,0.75,61.02268196877893,52.45137938313973,0.08,0.88,Boost All,3
2025-05-01 20:00:00,10.0,16.02120896975737,20.245503125156706,20.166356305004374,0.38,20.0,43.555064018155974,0.05,3.83,Eco Mode,4
2025-05-01 21:00:00,43.416916244500925,20.231852658400054,26.711426121515032,20.817957976863642,0.62,52.765833758136345,40.27826983042526,0.06,3.18,Maintain,2
2025-05-01 22:00:00,99.2394572710989,25.109411747801804,32.250631142187395,25.277521854460144,1.03,100.0,46.95391413891513,0.12,1.28,Maintain,2
2025-05-01 23:00:00,60.276569090892,21.274708802806796,25.790791031459072,28.878467966163328,0.83,68.66087441734021,56.27909388535089,0.07,4.88,Reduce AHU,1
2025-05-02 00:00:00,69.32965535402312,21.50481883853937,24.987924538801956,21.917125174739994,0.87,77.9748462031796,48.582588404656285,0.11,2.08,Maintain,2
2025-05-02 01:00:00,10.0,15.396917493375415,21.60677986116809,26.17199327711128,0.44,20.0,56.255752688871176,0.04,2.17,Eco Mode,4
2025-05-02 02:00:00,55.014924617734195,20.196044668919978,24.287987147736807,26.378107985001073,0.64,48.20455240656568,51.455744419423766,0.05,2.38,Eco Mode,4
2025-05-02 03:00:00,73.98763592005362,22.812828033876016,30.58708084084452,27.829498837236155,0.91,79.30059083058869,55.88104208440457,0.12,3.83,Reduce AHU,1
2025-05-02 04:00:00,67.88052989737432,22.331771632639057,28.998194543863043,20.65665072524714,0.82,77.33363284891475,39.80185062335973,0.08,3.34,Boost All,3
2025-05-02 05:00:00,100.0,25.310664722279604,31.399221117161726,23.00911140391563,1.03,100.0,46.45083784499094,0.15,0.99,Boost All,3
2025-05-02 06:00:00,64.18422376224139,21.005705836589783,25.678015160277184,26.587804130108342,0.81,69.51600346581769,50.270531514599675,0.09,2.59,Eco Mode,4
2025-05-02 07:00:00,86.80891320451101,25.345309468140176,32.08903819857799,24.589123739160407,0.88,80.68209966631892,46.756761568825006,0.1,0.59,Boost All,3
2025-05-02 08:00:00,77.73314192934028,23.09814831100222,29.234753888370935,21.76855331862971,0.87,79.57843088203026,46.94335290291721,0.08,2.23,Maintain,2
2025-05-02 09:00:00,47.20446910964999,20.540185703157174,27.363131769277846,24.393783881041067,0.53,37.69768673785295,45.66747627534334,0.05,0.39,Boost All,3
2025-05-02 10:00:00,58.75405131612303,21.631152601704425,26.65255939111913,24.915344612361434,0.77,62.893335594616744,53.03352152978398,0.09,0.92,Increase Chiller,0
2025-05-02 11:00:00,46.89400742777572,18.997496301603515,24.50705802130615,23.862130099792076,0.66,51.53395834019412,48.82959970293159,0.09,0.14,Increase Chiller,0
2025-05-02 12:00:00,43.86823705206989,19.505259819449527,25.3258468568453,24.363576553764297,0.51,36.40679322719163,44.50780233420385,0.04,0.36,Reduce AHU,1
2025-05-02 13:00:00,76.35018592117277,23.949728021809317,24.975035482556223,18.0,0.76,75.12301878208903,31.77172218361497,0.08,6.0,Eco Mode,4
2025-05-02 14:00:00,77.15057725736197,22.369384878492,27.55084207755492,25.54969408524546,0.86,72.57574311025623,55.71211721897862,0.08,1.55,Increase Chiller,0
2025-05-02 15:00:00,71.81746985701092,21.769487407581813,29.791836324852298,21.919047840408606,0.74,67.83641956042106,39.11907520745942,0.07,2.08,Boost All,3
2025-05-02 16:00:00,54.23832429770053,18.68414322112233,25.664422441048675,24.5733534455929,0.67,52.07601629636321,51.17799713722573,0.07,0.57,Eco Mode,4
2025-05-02 17:00:00,97.29219092271958,25.140415560311915,32.06237533027333,27.178388419679887,1.07,100.0,54.28720366168328,0.1,3.18,Eco Mode,4
2025-05-02 18:00:00,90.70445509851294,24.415940856095514,28.552754387802658,22.820686420697815,0.97,89.83774026991755,49.816825079623726,0.12,1.18,Maintain,2
2025-05-02 19:00:00,54.723517462302624,18.954321018873266,23.539322163248357,23.169806134440073,0.69,58.825670901381244,44.4867274847006,0.1,0.83,Eco Mode,4
2025-05-02 20:00:00,24.327595997665625,15.646304749975807,21.521345077835562,20.008698649791373,0.48,33.32119501980596,43.452351451449296,0.07,3.99,Maintain,2
2025-05-02 21:00:00,59.905862261567094,22.19941953840653,32.02978587218943,20.43061827831683,0.62,51.216678187756045,41.84597241840493,0.06,3.57,Increase Chiller,0
2025-05-02 22:00:00,50.58593853323802,20.634830192135503,23.46485440261739,21.06028994146626,0.66,59.2092125883494,37.33963892126404,0.07,2.94,Maintain,2
2025-05-02 23:00:00,52.30369602399018,20.104918200295486,25.582918159200766,22.821245655431085,0.68,57.78599174236314,44.16447521792424,0.06,1.18,Eco Mode,4
2025-05-03 00:00:00,50.587227361877005,19.608810859599593,27.58475746909695,25.085154062432206,0.71,59.700085776886596,46.63969550704276,0.06,1.09,Maintain,2
2025-05-03 01:00:00,62.96374443604206,21.03664058926093,26.54565790439815,27.5242950315602,0.76,60.90408101285024,55.16932535516237,0.09,3.52,Reduce AHU,1
2025-05-03 02:00:00,79.49869755017022,22.36617538448416,22.36617538448416,25.853335800772545,0.97,87.60746120514233,53.01470328614099,0.09,1.85,Boost All,3
2025-05-03 03:00:00,29.2493182655371,18.241721816422977,25.003411332055613,23.403595409412805,0.51,33.85900427951552,47.029859927642164,0.07,0.6,Boost All,3
2025-05-03 04:00:00,51.202042643302136,20.60427172542002,30.223042663712413,28.079712764261977,0.73,58.59462959661258,52.139844393319954,0.06,4.08,Boost All,3
2025-05-03 05:00:00,25.477770491165394,15.872361565201219,18.271587951761884,23.519755341607162,0.5,33.802267408276556,45.95974864097138,0.05,0.48,Eco Mode,4
2025-05-03 06:00:00,85.84974185156616,22.780474729468704,27.060916118299446,22.55828113015825,0.89,82.45515694775334,46.79871544533531,0.08,1.44,Boost All,3
2025-05-03 07:00:00,45.49824096656769,19.688057865944035,25.4273252823433,28.903132422187166,0.61,37.46542297346616,61.28220362413566,0.07,4.9,Reduce AHU,1
2025-05-03 08:00:00,100.0,25.12313434924929,30.799522940106904,23.25143517806399,1.02,97.09606001589287,48.70228743744498,0.1,0.75,Increase Chiller,0
2025-05-03 09:00:00,56.88675345648305,20.095212619950697,28.375018081988472,20.924890360092654,0.69,62.70512434965098,38.40822157521868,0.08,3.08,Reduce AHU,1
2025-05-03 10:00:00,78.19034143768415,20.785402745869384,27.95275202613692,21.690315023390315,0.89,84.32677969636147,43.746249901141496,0.07,2.31,Maintain,2
2025-05-03 11:00:00,77.0563620529503,22.681187975564235,25.66780047198074,26.359346569794006,0.95,83.80139072737697,55.37684496571089,0.1,2.36,Boost All,3
2025-05-03 12:00:00,89.0294747821466,26.484076660859923,31.16082092806619,22.038411685003478,0.86,83.3159300472912,39.181752774458225,0.11,1.96,Eco Mode,4
2025-05-03 13:00:00,35.21393175574376,19.050728175435502,21.65210311916666,24.615542856500713,0.52,36.11286312611519,45.83143588819972,0.07,0.62,Boost All,3
2025-05-03 14:00:00,41.73055542505848,18.48924809720254,23.250013545715127,24.646647996002798,0.65,47.86179807267729,52.959788621124815,0.09,0.65,Increase Chiller,0
2025-05-03 15:00:00,72.02781027040636,22.082882864538856,27.78470619352703,28.13788309243751,0.9,76.88456161234842,56.038381003392914,0.13,4.14,Reduce AHU,1
2025-05-03 16:00:00,86.14323250708588,23.236226536887518,25.709438643921807,23.363386100564515,0.89,80.1243001953953,50.173459616812465,0.12,0.64,Eco Mode,4
2025-05-03 17:00:00,32.49780079413685,18.047454983541044,21.962669278860602,26.973197404151776,0.46,24.2282339959867,53.17722135266115,0.04,2.97,Boost All,3
2025-05-03 18:00:00,75.02313199470814,21.346355637923985,30.433638487894928,26.2192191154654,0.92,83.54396041083163,49.5787676715137,0.11,2.22,Increase Chiller,0
2025-05-03 19:00:00,60.68325906524259,19.698017265744525,25.127989069024395,34.25718015943005,0.74,51.23014987376201,65.40550103406542,0.08,10.26,Increase Chiller,0
2025-05-03 20:00:00,69.74630072770739,22.122488059450948,25.89183982779048,19.918411997494548,0.8,73.57776109546988,42.96793901717155,0.07,4.08,Reduce AHU,1
2025-05-03 21:00:00,27.58521367662639,16.882423523212076,19.230003793268743,25.97291035343151,0.56,37.12248480518499,52.65680210434629,0.08,1.97,Increase Chiller,0
2025-05-03 22:00:00,58.31051344200081,21.926333645035026,27.823052310882677,29.477739584826523,0.78,63.49350652642878,54.20771810806301,0.08,5.48,Maintain,2
2025-05-03 23:00:00,80.26939881267393,22.17868758509432,26.6914875747176,27.91381820787928,0.93,83.5462784696478,53.03621269308894,0.11,3.91,Eco Mode,4
2025-05-04 00:00:00,81.42834505658752,22.122781018308853,27.642643472097653,18.0,0.77,74.28150028292842,35.80014149501512,0.07,6.0,Increase Chiller,0
2025-05-04 01:00:00,87.00635940515491,23.22312832577693,29.054528149113665,21.97362441061255,0.98,94.1709086278772,44.808813791963296,0.12,2.03,Reduce AHU,1
2025-05-04 02:00:00,68.15281911945631,20.536224590601787,28.93460786963049,22.939937446038144,0.7,60.373636090132955,43.075168515180245,0.08,1.06,Boost All,3
2025-05-04 03:00:00,81.28624612480675,23.760129298310197,29.581264350734667,23.819716109797362,0.82,74.52062921948965,45.75149547987141,0.09,0.18,Boost All,3
2025-05-04 04:00:00,66.12250711960532,20.629973917513418,25.89181408553501,23.668481843080947,0.8,68.6442931735316,49.833010878955704,0.09,0.33,Boost All,3
2025-05-04 05:00:00,93.00012396555084,23.018662563634958,28.32943076514565,22.27152781639722,1.0,97.82936334997127,42.82662615754346,0.1,1.73,Eco Mode,4
2025-05-04 06:00:00,89.4148220099361,23.59083148025025,28.000212669586052,18.0,0.97,99.0026000390907,34.79524065351095,0.11,6.0,Boost All,3
2025-05-04 07:00:00,47.50899722469141,18.630996900087037,20.902194647759465,20.104490771397586,0.53,42.36261751899199,38.81111463151406,0.07,3.9,Increase Chiller,0
2025-05-04 08:00:00,43.84260077395403,20.857700236270123,28.04116723208107,26.120008703842682,0.53,36.690544723009864,48.13520829891604,0.05,2.12,Reduce AHU,1
2025-05-04 09:00:00,57.076131938318404,19.006868756962163,23.979006584750003,26.269555456300875,0.78,64.2753741597437,53.84527849102044,0.08,2.27,Maintain,2
2025-05-04 10:00:00,63.07480271779391,19.912046120651183,23.650543296488447,24.56353746617354,0.69,56.583292363619975,46.877774226764025,0.07,0.56,Reduce AHU,1
2025-05-04 11:00:00,35.314766343088024,18.495950851536474,21.442851161122604,22.54967284757133,0.5,32.292790727371745,47.464025640012004,0.06,1.45,Reduce AHU,1
2025-05-04 12:00:00,57.97429321028567,19.951444351833143,21.622518568788546,24.86895464302294,0.72,59.43679992360594,49.59725524967688,0.06,0.87,Increase Chiller,0
2025-05-04 13:00:00,10.827362056781887,15.359588115443776,20.304446843395894,22.501354232973913,0.38,20.0,44.64674314095548,0.05,1.5,Increase Chiller,0
2025-05-04 14:00:00,69.96295386581798,23.93729604768245,26.93922745268921,18.88045181680794,0.82,77.52964969527756,40.06115299098458,0.07,5.12,Eco Mode,4
2025-05-04 15:00:00,80.8639944849264,22.68526576392531,28.42848609195189,25.663368864114304,0.93,82.25960539303549,53.50270510967726,0.13,1.66,Boost All,3
2025-05-04 16:00:00,62.03005370651401,21.69007772842008,26.404841260241803,26.773014453625184,0.72,59.024408112063256,48.64045960988963,0.11,2.77,Maintain,2
2025-05-04 17:00:00,61.85584592797645,21.493539326579672,29.75356180257055,22.372983516127128,0.67,55.292131465823246,44.81634597120225,0.08,1.63,Boost All,3
2025-05-04 18:00:00,89.00698407787901,23.246322602997363,30.213557222136473,24.331516881205445,0.94,86.47552831237584,49.129564500429574,0.11,0.33,Boost All,3
2025-05-04 19:00:00,66.06985396286878,22.247119217798673,28.348006366821835,31.249685402144806,0.79,59.92726514433629,62.478468497780874,0.1,7.25,Reduce AHU,1
2025-05-04 20:00:00,71.04338222258217,21.500961542800418,26.195411003368385,20.687513482712266,0.81,72.48410932809756,45.611322742734764,0.08,3.31,Eco Mode,4
2025-05-04 21:00:00,68.69150019968994,20.275847036721185,21.44318363541167,26.213578435036418,0.77,62.988781014854375,53.98320797528666,0.09,2.21,Maintain,2
2025-05-04 22:00:00,72.38602664457194,21.256727524964074,24.679020049007168,21.374440108356563,0.83,79.20829378535316,38.8760975986502,0.1,2.63,Maintain,2
2025-05-04 23:00:00,71.24462439892996,23.577872846241696,28.98603930881184,24.185929470624327,0.74,61.39160552360012,50.22029749268022,0.1,0.19,Reduce AHU,1
2025-05-05 00:00:00,65.18903793947014,20.498500485876782,27.47356494126923,18.0,0.69,62.34331010138534,39.192029887695924,0.1,6.0,Eco Mode,4
2025-05-05 01:00:00,57.36085262103506,20.148544106748325,28.033851604767264,21.07032387258564,0.66,58.22604620284364,38.5409053076943,0.06,2.93,Boost All,3
2025-05-05 02:00:00,85.13973069003202,23.29656152877905,25.776183124662193,26.224072499728468,0.92,82.29349546409298,51.97197177688274,0.11,2.22,Increase Chiller,0
2025-05-05 03:00:00,80.45168021004139,24.47605888101189,32.66373596415339,30.462094196715412,1.01,86.30646410958948,64.4873356166473,0.11,6.46,Reduce AHU,1
2025-05-05 04:00:00,66.40729934368525,20.057708937717315,25.834784688192187,24.205569727786518,0.78,66.19703830799814,49.13896462482346,0.1,0.21,Boost All,3
2025-05-05 05:00:00,77.20259049741965,21.844418506999517,27.547012949919438,20.97021620842559,0.9,83.1929341183612,46.50395810623812,0.1,3.03,Boost All,3
2025-05-05 06:00:00,11.628374033743157,18.303359661311255,24.284678810619063,21.59379164836219,0.38,20.0,44.818351730842636,0.04,2.41,Reduce AHU,1
2025-05-05 07:00:00,72.48813140361472,23.982689491735485,29.85302276112916,26.359453012529613,0.76,65.32123427366747,48.046593593066845,0.1,2.36,Maintain,2
2025-05-05 08:00:00,40.145638634150004,19.02695229020922,26.482383886000004,21.93393319542121,0.56,42.381013800098955,43.22898244215251,0.06,2.07,Reduce AHU,1
2025-05-05 09:00:00,73.38720266811683,20.71336395506093,25.188342529170598,27.18006123128193,0.88,74.82864430734901,56.18619233384056,0.08,3.18,Reduce AHU,1
2025-05-05 10:00:00,42.31993716209402,18.920334311138443,25.642925178377187,24.817133495281116,0.62,44.01298133422564,53.88444584018591,0.08,0.82,Maintain,2
2025-05-05 11:00:00,80.97008330592085,24.291810746856346,31.980774811832692,23.316821332038153,0.91,85.57996719444641,45.19664364615158,0.12,0.68,Increase Chiller,0
2025-05-05 12:00:00,76.98894106306196,22.47259941222232,25.970331603977804,25.468643011295836,0.95,84.33976610837388,55.5977492330501,0.13,1.47,Maintain,2
2025-05-05 13:00:00,14.059966817208505,15.682682833697037,19.966883000442166,19.158068677739536,0.35,22.94856260429941,33.90471014358279,0.03,4.84,Boost All,3
2025-05-05 14:00:00,55.370743950358076,23.081756192209568,26.96923191573951,23.65653136008816,0.71,56.67638251420706,51.61513034151813,0.08,0.34,Boost All,3
2025-05-05 15:00:00,72.40048890714701,23.532572219572735,29.01639785608017,20.717919824498928,0.76,67.61078068870579,42.9546963893916,0.1,3.28,Eco Mode,4
2025-05-05 16:00:00,93.44187866487,24.903400077768048,30.18940068792973,23.12048801163315,0.93,85.4063759576344,48.45453261078832,0.12,0.88,Boost All,3
2025-05-05 17:00:00,70.06646041176393,21.820663013139907,25.120010444957682,29.739682521193632,0.78,62.645712792901435,55.477026327913826,0.11,5.74,Increase Chiller,0
2025-05-05 18:00:00,13.261676101426907,15.71837872392849,20.599187144530312,25.960842246783645,0.4,20.0,47.83554119259124,0.05,1.96,Boost All,3
2025-05-05 19:00:00,46.44530617902482,19.157477543364994,25.36912795992195,24.812411194910116,0.53,38.184510718399984,45.87035924448696,0.07,0.81,Boost All,3
2025-05-05 20:00:00,43.65833765102336,20.726509776634224,25.880705036091115,25.47488249625909,0.64,47.446798593096105,52.83593559499876,0.06,1.47,Maintain,2
2025-05-05 21:00:00,66.58937613692524,20.78078425905218,28.097608401219787,23.134596089782875,0.79,69.1954501825958,47.42453366460129,0.09,0.87,Increase Chiller,0
2025-05-05 22:00:00,63.55201873934766,22.44351326605302,25.630281513068,25.426635775863446,0.77,66.95275530518548,47.43144797296941,0.1,1.43,Increase Chiller,0
2025-05-05 23:00:00,83.64464691437578,24.276652434575283,27.978321700487633,20.88517404791702,0.9,87.60503498083325,40.309908975205424,0.07,3.11,Increase Chiller,0
2025-05-06 00:00:00,53.1857271320615,22.386859823683942,27.994893205245056,23.728446305985486,0.67,54.472479631110275,46.17640480177265,0.06,0.27,Increase Chiller,0
2025-05-06 01:00:00,86.99365942355033,24.701540980566215,30.123401402166486,22.819739274297653,0.84,78.02276128619854,42.22949270623685,0.08,1.18,Increase Chiller,0
2025-05-06 02:00:00,69.01288397074515,22.00632698754116,26.197946360325655,22.742007631644615,0.78,72.27439731934993,41.010500021871685,0.1,1.26,Reduce AHU,1
2025-05-06 03:00:00,48.24791202609925,19.738315922793472,23.6237183568582,25.54173738417021,0.68,55.06165066170105,47.111716495308855,0.06,1.54,Boost All,3
